Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Lable
-4.467,16.619,1.123,0.57359314,0.11836243,-0.48339844,10,-46.125,13.875,Running
-1.078,10.694,-12.813,-2.3874512,-0.40168762,1.0871277,15.5,-46.875,3.9375,Running
-3.51,0.533,1.482,1.200058,5.8966064,-1.9396973,-4.875,-34.9375,34.1875,Running
-0.231,7.057,1.711,0.8323822,-1.7386322,0.17489624,5.125,-48.875,9.4375,Running
0.319,12.589,8.412,0.8909302,-4.2659607,-0.43199158,15.6875,-47.0625,6.9375,Running
-1.667,0.677,1.955,-0.05215454,4.2299347,-0.52682495,6.5,-35.3125,32.8125,Running
8.741,-2.524,4.291,0.24751282,-1.6168671,-0.36283875,12.125,-47.5,5.4375,Running
-5.596,28.885,-0.049,1.5810089,-3.9593506,-1.2576447,16.75,-45.875,6,Running
-1.729,0.242,-2.356,-0.8898773,2.9565887,0.23243713,13.25,-35.875,30.375,Running
5.219,-7.597,7.292,-0.45161438,-3.3486328,0.3522644,16.625,-45.875,3,Running
8.851,-32.349,1.099,1.3429413,-4.0521545,-0.000671387,18.625,-45.9375,2.5625,Running
0.557,1.199,-0.661,-2.3184814,3.5223541,0.32574463,15.8125,-36.3125,29.625,Running
-0.466,-7.515,3.559,-1.1528015,-2.8812103,0.50253296,17,-46.25,-0.75,Running
1.309,17.418,6.129,2.0059052,-1.0609589,-2.2905731,18.125,-45.3125,5.4375,Running
7.999,-26.769,4.784,2.176422,2.0521698,-0.98727417,14,-37.375,28.0625,Running
3.606,-0.156,-8.376,-0.103775024,-2.9542542,-0.99246216,19.1875,-45.875,-0.3125,Running
-6.453,6.865,2.094,0.053329468,3.7103882,-0.59465027,15.25,-41.9375,18.9375,Running
1.271,18.787,-2.001,-2.9524384,-0.98727417,3.4660034,17.4375,-39.375,22.625,Running
2.955,7.171,15.873,0.083984375,-4.4468536,-0.28927612,19.625,-45.5625,-3.0625,Running
-0.03,0.026,1.807,1.1936798,3.0749817,-0.88464355,10.75,-38.1875,28.75,Running
-9.487,8.909,-0.618,0.55062866,-0.8439636,-0.7879486,14.4375,-45.25,11.125,Running
-3.385,22.151,-3.533,-0.7493286,-2.0017853,2.092926,16.375,-46.3125,6.1875,Running
-0.423,-1.275,0.28,-0.2137909,3.6655273,-0.47450256,10.6875,-35.5,32,Running
8.239,-4.275,5.574,0.2670288,-2.2616882,0.3199005,12.3125,-46.5625,8.1875,Running
-0.949,20.921,-1.997,1.7107849,-2.8599548,-2.3694763,15.375,-46.8125,2.6875,Running
-1.322,0.634,1.017,-0.9625397,3.4918518,0.027328491,15,-37.625,27.6875,Running
5.913,-2.39,5.655,0.3725891,-2.131775,-0.2597046,19.125,-45.875,-0.8125,Running
0.802,26.42,-2.432,-0.30189514,-3.1936646,5.81514,22.375,-44.875,-4.9375,Running
0.749,4.644,0.678,0.95869446,4.132492,-2.57193,19.125,-41.9375,14.5,Running
-7.219,15.092,0.946,0.8994293,-1.207901,-1.4975281,19.9375,-44.0625,5.5,Running
-3.098,5.783,-6.433,-0.9341736,-1.4667053,2.1425781,24.625,-41.8125,-8.6875,Running
-2.016,0.61,0.324,-1.8902283,5.210846,0.09617615,19.9375,-38.375,23.0625,Running
8.1,-7.147,7.832,-0.151474,-2.9855957,0.033111572,22.6875,-43.5625,-1.25,Running
1.816,24.051,1.687,2.5418243,-4.211014,-1.8783417,24.875,-43.1875,0.4375,Running
-2.409,2.62,-2.729,-1.752533,3.687439,0.54815674,17.4375,-39.0625,24.375,Running
2.802,-2.485,-5.227,-2.995697,-0.4747162,1.256485,23.875,-43.3125,-10.875,Running
4.377,17.466,9.34,1.0755615,-0.14216614,-1.4548798,22.9375,-42.9375,0.3125,Running
8.497,27.545,12.532,-1.2420502,1.2398071,0.79696655,19.75,-40.5625,16.9375,Running
4.233,10.952,10.871,0.48539734,-3.0942078,-1.4529572,25.0625,-41.9375,-9.5,Running
-2.227,6.726,1.156,0.24528503,2.9303894,-0.76361084,22.375,-42,9.5625,Running
-5.261,20.576,-1.14,0.5240631,-1.5672913,0.55003357,22.875,-43,10.125,Running
-1.222,2.462,1.817,0.9065094,2.3190155,-0.7245178,19.3125,-41.9375,13.9375,Running
-2.117,18.461,0.974,0.96258545,-1.8850098,0.028915405,21.6875,-42.375,8.875,Running
-3.768,1.658,5.885,-3.2964172,2.4927673,1.5345612,22.5,-43.3125,-8.3125,Running
1.003,-1.002,3.276,0.6757355,2.5262604,-0.77565,23.4375,-39.625,16.375,Running
-2.571,19.466,2.176,1.4142456,-1.3545227,-0.50476074,22.5625,-43.3125,4.4375,Running
13.388,29.162,-2.59,-3.9217987,0.9808197,3.2626343,22.375,-41.5625,-11.875,Running
0.243,2.055,2.137,0.5758667,3.001007,-0.9653015,19.3125,-41.5625,15.75,Running
-6.544,14.518,4.018,0.5511627,-0.994339,-0.8009491,22.125,-44.125,3.25,Running
4.951,23.371,-10.736,-3.8601685,0.48727417,5.0389404,25.375,-42,-10.8125,Running
2.41,-3.706,2.276,1.3711548,2.9935608,-1.5645294,19.9375,-40.1875,20.9375,Running
3.295,20.5,10.292,0.024673462,-1.3448029,2.1455994,21.1875,-43.6875,12.875,Running
2.405,7.42,-5.395,0.35328674,-5.6806335,-1.8199463,20.375,-37.1875,-25.5,Running
0.362,10.565,2.501,0.32714844,2.2269592,-1.7846222,23.75,-42.5625,-1.6875,Running
6.86,27.277,13.571,-2.8951874,5.004196,-1.2267151,19.75,-40.75,17.0625,Running
0.444,7.42,-5.624,0.20321655,-4.4267426,-1.8770142,22.6875,-41.3125,-16.9375,Running
2.845,9.488,6.267,1.2856445,2.6065674,-2.8429718,24.375,-42.375,1.875,Running
4.463,25.736,13.193,-1.0415039,0.6471405,1.2811584,19.9375,-40.4375,19.125,Running
4.099,10.617,0.023,0.9479065,-6.1590576,-0.5744324,23.875,-42.5,-11.3125,Running
-7.453,10.191,-1.786,0.10925293,4.354904,-1.266922,19.3125,-42,13.5,Running
0.964,19.964,-1.748,-2.4487305,-0.08735657,2.2690735,20.8125,-42.1875,12.1875,Running
-2.538,3.07,7.024,-2.9075928,3.0165558,-0.35897827,25.3125,-40.5625,-13.1875,Running
1.443,-2.907,3.477,1.4414368,2.5911713,-1.250824,19.125,-40.625,18.3125,Running
-3.203,21.629,5.248,0.8738861,-2.6661682,0.10142517,23.75,-42.9375,-1,Running
5.152,20.337,-7.352,-2.5192566,1.3265076,1.5504456,25.5625,-39.75,-14.25,Running
0.142,-0.461,3.76,-0.49484253,4.4084473,-0.5192108,22.75,-41.25,10.125,Running
-5.376,12.876,1.037,0.44482422,-2.0250244,-0.34144592,24.875,-43.3125,0.0625,Running
-4.706,7.076,-5.083,-4.049286,0.5383301,6.6165924,26.3125,-39.625,-13.6875,Running
0.749,4.817,-6.16,-0.52381897,5.509201,-0.24121094,23.375,-38.6875,19.5625,Running
-2.146,-7.195,-1.087,-2.5699005,-1.5139008,0.55807495,25.125,-38.75,-17.5625,Running
-0.179,12.163,7.048,0.64004517,0.12904358,-1.0847473,24.0625,-42.8125,-5.75,Running
7.928,28.478,10.063,-1.5769348,3.3578644,0.59799194,23.125,-40.8125,14.125,Running
1.653,2.697,-4.758,-1.2432251,-2.6516724,-1.3197174,22.125,-39.625,-21.9375,Running
-3.447,8.373,2.98,-0.2801056,3.2993317,-1.66922,24.0625,-42.125,-5.8125,Running
2.85,20.768,-2.408,-0.89263916,0.66192627,1.7709808,25.875,-43.5,-4.375,Running
3.429,23.611,14.236,-2.231964,-0.37965393,3.9704895,24.9375,-38.0625,-20.6875,Running
0.624,0.361,3.477,0.54641724,3.9193726,-1.516861,23.9375,-42.0625,7,Running
-5.003,7.176,-0.752,1.036026,-2.239502,-1.2762756,23.0625,-42.375,-9.4375,Running
1.443,11.436,4.478,-0.03137207,-3.1919556,3.7724152,21.375,-33.3125,-30.9375,Running
2.424,2.582,0.95,0.09687805,6.160141,-0.52326965,23.25,-44.6875,1.5625,Running
11.651,0.821,7.622,0.029129028,-3.559372,0.5231018,27.0625,-36.875,-20,Running
4.783,24.338,1.271,1.657608,-2.92305,-1.1203308,27.125,-35.875,-21.4375,Running
-0.083,3.017,-1.872,-1.327713,6.4931946,0.8408661,23.75,-42.375,9.6875,Running
-2.461,-6.3,-1.446,-2.6496582,-2.2331085,1.4602203,22.875,-33.0625,-30.0625,Running
2.768,8.531,-0.752,0.2437439,0.20513916,-1.6704407,24.6875,-40.3125,-16.4375,Running
11.263,-27.156,10.484,0.8605652,1.5840912,0.6596527,26.3125,-42,3.8125,Running
1.888,-2.342,-6.371,-2.4731598,-1.4879913,0.17390442,21.875,-32,-31.125,Running
-1.332,12.469,-0.968,0.22528076,0.6886749,-1.8941345,25.3125,-37.25,-17.0625,Running
7.98,21.452,10.45,-1.168335,3.1331177,1.1620026,22.6875,-42.9375,2.75,Running
3.371,12.675,6.851,3.5583649,-7.107361,-1.8558044,19.5625,-31.375,-33.625,Running
3.903,-3.108,1.3,0.044174194,3.066208,-0.47077942,21.6875,-44.125,-2.3125,Running
9.545,2.811,3.257,0.42453003,-3.7336884,-0.66915894,24.5,-37.5625,-20.8125,Running
-2.543,13.517,-3.112,-0.14006042,-2.0351257,2.9742737,24.5625,-34.0625,-26.9375,Running
0.448,-2.213,-0.647,-0.14581299,5.137985,-0.48464966,22.3125,-43.875,4.5,Running
2.773,-7.515,6.818,-0.80607605,-2.6596527,0.19917297,25.125,-34.3125,-26.5,Running
1.543,16.657,6.665,3.0347443,-3.7240906,-4.716507,24.125,-35.5,-25.125,Running
-1.997,9.507,-8.237,-0.9212799,6.395279,0.26535034,21.5625,-43.8125,4,Running
0.969,-3.06,-6.309,-1.9349213,-2.1546936,-0.022018433,21.875,-29.625,-34,Running
-1.94,9.765,3.295,-0.5868225,0.7298584,-1.9594269,21.75,-37.5,-22.375,Running
8.272,18.648,14.446,-1.9605408,2.4219208,3.3861542,22.9375,-43.1875,-5.6875,Running
5.238,12.11,3.611,1.3251495,-4.495056,-1.6902466,21.5625,-30.6875,-32.625,Running
-2.375,9.047,2.874,0.58055115,1.0033875,-1.8052979,22.125,-40.1875,-16.25,Running
-0.581,24.482,-9.515,-1.304596,0.38850403,2.9256287,24.75,-41.125,-11.1875,Running
11.474,18.772,-10.879,-1.995163,0.5587921,2.7278748,21.5625,-32.875,-29.9375,Running
-1.61,1.984,4.583,-0.33940125,3.4259796,-0.59381104,22.5,-44.3125,0.875,Running
10.656,-4.189,6.842,-0.19030762,-3.577713,-0.48155212,24.0625,-35.4375,-24.5,Running
-0.025,23.017,2.286,1.2069092,-2.2711182,-1.2042999,25.25,-36,-24.1875,Running
0.534,16.078,-9.965,0.3469391,2.701004,1.1325684,22.75,-43.9375,0.875,Running
1.17,-0.141,-7.041,-1.3510284,-2.50766,-1.1766968,18.75,-28.75,-36.375,Running
-0.351,9.502,4.229,-0.15774536,1.940628,-2.2697296,23.625,-38.25,-18.5625,Running
6.305,19.083,3.721,-0.20558167,-0.36688232,2.363678,22.5,-43.125,-9.8125,Running
2.778,9.952,13.274,0.6970978,-3.5175934,0.44282532,17.25,-30.5625,-36.9375,Running
2.075,-0.681,3.367,0.000656128,0.6481018,-1.7534943,21.75,-41.375,-12.75,Running
-7.922,20.931,2.932,-0.84776306,-0.59458923,2.7991638,24.5,-39.625,-14.75,Running
7.449,21.371,-6.907,-0.63845825,-0.96138,2.44516,20.3125,-33.875,-30.125,Running
-0.92,3.161,3.702,-0.058059692,3.589325,-0.8460846,19.4375,-44.875,-6.4375,Running
5.688,-8.267,6.344,-0.15013123,-3.1447144,-0.051071167,22.875,-31.875,-30.3125,Running
1.649,24.084,0.558,1.1721954,-2.3839417,-1.7195129,21.5625,-33.25,-29.75,Running
-1.04,2.759,-2.868,-1.5423584,6.789383,1.3795013,20.8125,-45.5,-1.6875,Running
1.443,15.891,9.962,-3.7873688,1.5914612,0.6269531,18.125,-30,-35.6875,Running
0.501,-0.055,2.396,-0.10424805,3.329193,-0.6110687,20.75,-44.9375,-2.3125,Running
-2.26,11.144,1.266,0.66944885,-3.2877502,-0.6802368,20.6875,-40.25,-17.75,Running
2.941,12.302,4.396,-1.3974915,0.15167236,7.2112274,15.3125,-30.625,-36.8125,Running
-1.653,1.448,0.974,-0.5180664,5.4073334,-0.7110596,20,-44.875,-5.1875,Running
-1.691,19.686,3.918,1.6837616,-5.485718,-1.3280182,21.5625,-41.125,-17.3125,Running
-0.36,19.686,8.311,-2.834732,2.0628967,2.337326,15.0625,-30.5625,-36.9375,Running
2.472,-4.012,-2.231,-0.20033264,2.5287476,-0.5085144,19.3125,-42.1875,-15,Running
-4.189,21.811,-1.585,1.4112244,-2.390152,0.17268372,20.125,-42.5625,-14.125,Running
1.969,8.899,6.478,0.58909607,-3.4247437,3.243332,11.9375,-26.375,-40.375,Running
-4.012,11.072,0.539,-0.51031494,0.87472534,-1.7627106,18.5625,-38.9375,-22,Running
6.53,23.816,15.016,-5.6390533,2.29805,10.012482,19.8125,-42.5,-14,Running
3.132,4.625,-3.935,1.0918579,-4.66745,-0.8814392,12.625,-25.375,-41.1875,Running
0.132,11.455,5.583,0.22912598,0.7727051,-3.3639069,20.5625,-36.5,-25.3125,Running
8.215,23.333,11.656,-0.90582275,2.3406525,3.058136,20.1875,-42.3125,-15.875,Running
2.395,3.582,-5.562,-1.0313416,-1.9521332,1.0490875,20.8125,-29.6875,-34.3125,Running
-3.6,8.779,5.55,-0.1958313,0.2419281,-1.6694336,18.1875,-38.375,-23.75,Running
8.167,17.7,10.996,-0.2842865,2.4161377,1.5362854,19.3125,-42.4375,-14.875,Running
6.238,11.55,3.98,0.17449951,-2.5435944,-0.5995331,17,-28.75,-36.5625,Running
-4.113,9.492,-1.489,0.14071655,1.1525269,-1.5816193,19.1875,-41.125,-17.5,Running
-0.322,20.897,-5.275,0.7090149,-0.47190857,0.76161194,21.1875,-39.8125,-20.5,Running
10.943,23.012,-10.98,0.9812012,-2.0170746,-0.28024292,15.6875,-31.375,-35.125,Running
-0.255,0.591,1.099,-0.8096924,3.203125,-1.1995697,17.125,-45.875,-7.5,Running
2.438,-7.898,7.292,-1.0180054,-1.8098145,0.54893494,18.5625,-30.1875,-35.3125,Running
1.333,21.366,2.937,2.0711823,-2.928299,-2.284912,20.3125,-33.125,-31.8125,Running
-0.246,3.903,-2.408,-0.5838623,5.6147766,1.1190186,19.375,-44.875,-8.5,Running
-5.768,-5.137,-2.758,-1.2924652,-1.7648163,-0.32707214,19.625,-26.375,-37.6875,Running
3.587,17.533,9.747,1.3592377,-1.8414154,-1.9123993,19.125,-33.9375,-30.25,Running
9.914,27.492,9.249,-0.49024963,2.125061,2.1679688,20.3125,-44.375,-8.0625,Running
5.061,10.612,0.033,0.103271484,-3.1385498,-1.1691895,15.875,-27.9375,-38.0625,Running
2.754,2.721,3.104,-0.024246216,0.8715515,-0.34736633,19.625,-40.25,-18.375,Running
-4.074,21.73,-1.934,0.28103638,-0.6847992,0.43147278,19.9375,-40.9375,-18.5625,Running
-0.394,1.979,-10.075,-0.11555481,-1.7442017,0.9421234,15.875,-30.5,-36.75,Running
-1.471,0.198,1.778,-0.45236206,2.5506287,-0.9190979,18,-44.75,-8.5,Running
8.176,-6.314,6.162,-0.4206543,-1.113327,0.2942505,20.6875,-32.9375,-30.75,Running
-1.849,10.44,-5.38,2.0832367,-3.6055756,-2.52417,18.8125,-33.25,-32.625,Running
-1.27,-1.26,-1.083,-0.09902954,2.9776611,-0.13626099,18.0625,-46.25,-6.25,Running
-0.293,-7.305,4.703,-1.2064056,-1.5769653,-0.3020172,19.4375,-29.9375,-33.8125,Running
-0.896,21.414,6.081,0.25842285,-1.7125244,-1.7408905,18.5,-33.75,-31.8125,Running
-1.71,7.789,-6.088,0.62246704,4.1748047,-0.90263367,17.75,-46.25,-3.3125,Running
-0.815,-7.625,3.779,-1.8885956,-0.14234924,-0.23727417,20.3125,-32.5625,-31.9375,Running
6.559,27.889,5.353,1.4861603,-2.72583,-2.7624207,22.375,-34.6875,-28.8125,Running
-2.351,0.38,-0.106,-1.0513611,6.0710754,0.6599426,18.8125,-45.375,-5,Running
0.974,-10.325,5.818,-0.78816223,-2.041275,-0.026565552,21.9375,-30.9375,-32.875,Running
-2.083,20.471,0.501,2.9358063,-4.164612,-3.0341187,20.6875,-32.6875,-31.625,Running
0.543,1.515,-1.14,-1.533371,7.9804993,1.6927032,20.75,-45.375,-7.125,Running
2.615,-7.539,6.215,-0.635849,-2.0135193,0.4746399,20.9375,-33.9375,-29.1875,Running
-1.174,13.876,-6.002,-0.069122314,-2.5910645,-3.9833832,15.875,-32.375,-35.3125,Running
0.467,0.883,2.046,-0.1373291,5.8836365,0.4793396,18.0625,-45.5,-5.375,Running
0.773,-8.2,2.86,-0.55703735,-1.6485748,0.2513275,19.4375,-32.1875,-32.375,Running
3.568,14.475,11.029,0.5679779,-1.5827942,-2.1386566,18.5625,-35.875,-28.5625,Running
-2.533,10.474,-8.778,-0.107666016,3.1317596,-0.013092041,19.375,-45.4375,-5.375,Running
-2.107,-3.466,-0.91,-0.78956604,-1.0985107,0.22387695,18.25,-28.75,-36.8125,Running
3.132,16.92,7.229,0.20324707,-0.18913269,-6.090988,18.5625,-35.3125,-29.9375,Running
-0.078,13.364,-10.223,2.7916412,-2.721756,-2.8789368,17.75,-45.9375,-5.5625,Running
-1.744,-5.041,0.429,-3.1082458,0.12631226,0.5187683,16.875,-27.4375,-37.4375,Running
-1.054,15.235,6.923,0.4163208,-2.229828,-6.209152,15.0625,-34.25,-33.1875,Running
1.132,4.568,-2.978,-1.5498962,7.3530884,1.1609039,17.625,-46.125,-7.3125,Running
1.194,-8.434,8.12,-1.1187134,-1.906601,0.77726746,23.5,-29.9375,-32.1875,Running
4.314,27.923,5.009,1.2202301,-2.5226135,-2.6390076,20.5625,-35.3125,-28.5625,Running
-0.542,9.248,-7.72,0.05001831,2.4355164,0.16047668,17.375,-45.6875,-5.4375,Running
0.142,-4.964,-4.356,-0.6501007,-2.1914063,0.21972656,19.25,-29.625,-34.0625,Running
5.52,12.914,3.3,0.5660248,0.57751465,-3.4091644,21.75,-34.875,-27.9375,Running
11.292,22.883,9.125,-0.9671173,2.870041,3.209732,19.3125,-44.125,-11,Running
4.4,10.646,3.597,1.9980011,-4.4458923,-2.8981323,17.875,-31.5,-34.3125,Running
-3.184,5.573,1.051,-0.021469116,0.63868713,-1.0610046,19.9375,-42.125,-15.4375,Running
-3.825,20.687,1.51,0.673172,-2.4300995,0.3315277,20.75,-40.9375,-17.6875,Running
5.52,20.409,-4.686,-0.4577179,-0.17958069,2.67659,15.25,-31.3125,-36.1875,Running
0.381,1.672,0.592,-0.4389801,2.6042633,-0.5615082,18.5625,-43.75,-11.8125,Running
3.884,-3.299,5.258,-0.106277466,-2.0969238,-0.82528687,20.5,-35.8125,-28.4375,Running
-3.462,24.424,0.424,1.4746094,-2.992752,-2.463501,21.6875,-33.0625,-30.375,Running
0.515,2.706,0.807,-1.4606171,7.8290863,1.7521057,19.5625,-45.125,-5.4375,Running
-1.921,-6.386,-0.484,-1.5663452,-2.030777,0.58106995,19.1875,-27.0625,-37.6875,Running
1.199,16.279,5.478,-0.16781616,-0.7468567,-1.3566742,21.8125,-34.6875,-27.75,Running
3.319,31.01,-1.284,0.7149353,1.0943909,0.22608948,19.4375,-44.9375,-7.875,Running
-0.159,-2.873,-6.328,-1.2621002,-0.6092529,0.57003784,20.3125,-29.1875,-33.6875,Running
0.506,9.459,2.381,0.4633789,0.30899048,-0.5903015,19.375,-37.3125,-24.25,Running
8.689,18.705,8.904,-1.2366333,1.2413177,4.31575,20.5625,-42.125,-14.375,Running
6.64,14.556,27.33,-0.04411316,-2.3907623,-1.4827576,13.6875,-27.375,-38.25,Running
-0.719,11.651,4.42,-0.20172119,0.7708435,-0.5424042,17,-39.375,-21.9375,Running
13.513,15.499,14.738,0.32635498,1.5163269,5.0752563,19.375,-43.5625,-13.125,Running
1.859,7.444,-10.113,-0.48065186,-2.0879364,-0.74534607,13.25,-29.5625,-38.1875,Running
-3.457,10.019,4.502,-1.0784454,0.87887573,-2.675476,17.0625,-38.75,-25.0625,Running
10.656,17.748,10.771,1.6443024,0.35409546,-0.2941742,21.3125,-44.5,-8.0625,Running
0.276,0.395,-9.845,-0.54618835,-2.4592133,-0.7097473,17.625,-27.25,-38.0625,Running
1.988,9.516,4.305,2.3454895,2.865631,-3.044098,16,-35.4375,-30.3125,Running
11.613,19.849,11.273,-0.2138977,3.321228,3.9456024,13.4375,-44.25,-18.5,Running
4.903,11.665,4.923,0.16160583,-2.2909088,-0.9505005,15.6875,-26.4375,-39.9375,Running
-3.835,3.754,-0.829,0.34269714,0.7829895,-0.23751831,21.3125,-38.375,-20.3125,Running
-9.497,22.452,1.18,0.084991455,-0.1726532,0.9966278,19.75,-43.25,-13.1875,Running
0.439,12.804,-16.517,-1.2880249,0.3088379,0.9718933,18,-30,-35.125,Running
-0.892,0.61,3.989,0.0393219,1.3529663,-0.48719788,21,-42.875,-9.625,Running
-5.96,6.626,-3.274,0.5804291,-2.1926727,-0.77259827,21.375,-41,-18.4375,Running
-3.907,8.909,-4.351,-3.1911316,3.0487976,5.168274,16.5625,-31.9375,-34.0625,Running
-0.825,-0.485,-2.164,-0.067474365,2.9543457,-1.0646973,16.625,-46.125,-7.5,Running
2.419,-5.185,6.789,-0.779068,-1.2496796,0.56925964,21.5625,-30.9375,-33.1875,Running
6.501,26.894,1.056,1.6067505,-2.257309,-1.8234558,24.9375,-33.5625,-27.1875,Running
-0.935,3.884,-4.241,-0.5108795,7.657837,0.03630066,20.3125,-45,1.875,Running
-1.428,-7.415,4.028,-1.1483612,-1.4280701,0.019897461,17.25,-29.125,-36.5625,Running
2.606,19.351,9.479,1.1338348,-1.6060486,-2.1434479,20.75,-35.875,-27.9375,Running
-2.624,28.018,-18.388,1.7368469,-1.8151245,-1.6082764,17.25,-45.5625,-5.4375,Running
0.42,-1.141,-7.161,-0.93040466,-1.6626434,-0.5470581,16,-26.75,-39.25,Running
-5.041,11.01,5.507,-0.77127075,0.64053345,-0.99053955,22.125,-36.875,-24.1875,Running
10.952,15.685,14.863,-1.0362244,2.4197845,3.1582336,19.75,-42.6875,-13.8125,Running
5.267,7.87,2.133,0.56137085,-3.6153564,-2.2977295,10.875,-28.5625,-39.3125,Running
-3.318,10.057,3.128,0.020843506,0.28245544,-1.6599121,18,-37.5,-25.6875,Running
6.812,14.719,9.263,-0.94429016,1.7467499,4.014633,18.8125,-43.75,-14.375,Running
3.86,4.448,-4.102,0.10343933,-1.9217224,-1.0383911,18.0625,-29.5625,-35.75,Running
-0.509,6.056,0.812,-1.0178833,1.97406,-1.2813416,36,-31.75,-10.5625,Running
4.3,-1.246,-7.519,2.269104,2.3755798,0.48268127,-22.1875,-37.4375,27.0625,Running
2.118,-31.071,10.307,-0.73724365,-0.2596283,0.18513489,-33.9375,-35.125,16.1875,Running
1.376,2.438,-7.854,-0.5040436,0.71736145,0.16882324,-33.0625,-40.4375,-1,Running
2.606,11.833,0.702,1.6997833,1.9163055,-0.5520477,-34.9375,-39.1875,6.5,Running
6.516,25.602,5.487,1.0055695,0.05760193,-0.4084015,-35.375,-32.75,19.9375,Running
1.481,-2.586,-4.303,0.43348694,1.4255676,0.22111511,-31.0625,-42.1875,2.9375,Running
-2.576,10.88,6.105,0.86590576,1.531601,-1.2003937,-33.5625,-39,8.125,Running
7.573,20.399,8.45,0.013626099,-1.5564728,2.2404175,-33.75,-36.0625,16.375,Running
3.161,11.632,3.219,1.0192719,1.5385895,1.0008392,-32,-40.9375,-0.4375,Running
-2.217,2.615,3.42,0.09291077,0.42140198,-1.1325073,-37.1875,-34.3125,12.625,Running
-4.103,22.965,8.627,-0.000335693,-1.0465088,1.066742,-34.3125,-38.25,9.0625,Running
6.674,22.309,1.74,0.2464447,0.9361725,0.2882843,-33.625,-40.75,0,Running
0.53,-2.059,-1.102,0.07165527,-0.2952423,-0.7394104,-36.8125,-33.4375,16.875,Running
-5.759,19.418,7.871,0.01586914,0.27082825,0.13006592,-34.3125,-37.625,9.25,Running
7.08,14.685,-5.074,-0.15124512,-5.1766357,1.7015381,-31.6875,-41.875,3,Running
-0.6,2.984,3.377,-0.2096405,-0.6027832,-0.64294434,-35,-32.125,22.6875,Running
-0.777,8.325,-1.331,1.5986938,1.7522278,0.18829346,-35.3125,-38.875,2.625,Running
5.434,18.562,3.449,-6.4852753,-14.089935,-0.9368744,-31.4375,-41.125,1.375,Running
-1.614,-2.806,0.08,-0.99243164,-1.4791412,-1.2822571,-39.125,-31.25,17.875,Running
0.567,-9.559,2.731,0.14993286,0.4806366,0.89009094,-31.25,-40.4375,2.5,Running
-2.136,20.916,4.281,1.3060608,1.7344055,-0.7901306,-32.9375,-40.625,3.4375,Running
1.792,10.871,-3.964,-0.7638397,-0.669281,-1.3940887,-37.3125,-31.125,20.5625,Running
-0.959,-3.758,-1.547,-1.5849304,-0.6634369,0.51005554,-30.5,-41.375,-2.875,Running
-1.643,19.691,6.267,2.1604004,2.9725952,-0.81921387,-30,-42,5.5,Running
11.158,-29.846,5.483,1.2458191,-0.026794434,-0.34965515,-35,-31.875,21.625,Running
-1.954,0.184,-4.658,-4.634659,-1.7240448,-0.4460907,-30.125,-42.375,-2.25,Running
-0.427,7.013,8.225,0.761322,1.3317108,-1.6037903,-33.5625,-39.5625,6.8125,Running
0.065,22.61,4.396,-0.74816895,-1.7489319,1.3905945,-36.1875,-33.9375,16.1875,Running
2.304,8.755,8.67,-1.5448151,0.13816833,-0.23823547,-32,-41.375,-2.625,Running
-4.428,11.794,5.999,-0.10028076,-0.24241638,-0.9083252,-35.375,-37.875,7.9375,Running
9.545,20.844,10.886,0.13973999,-1.4464417,1.2441711,-33.0625,-33.9375,21.3125,Running
3.673,7.028,-5.792,-2.4045563,-0.6850586,-0.5137634,-30.875,-41.5625,-1.875,Running
-1.576,11.211,7.99,4.3221283,2.5905151,-0.5622406,-31.0625,-38.375,14.9375,Running
1.352,19.95,2.678,-0.4665985,-1.2726593,1.300827,-35.1875,-35.8125,12.5625,Running
-0.667,0.634,-7.165,0.925766,2.2615204,0.21322632,-33.75,-40.375,-3.4375,Running
