Timestamp,Date,Time,Actitivty,Percentage
1511548510,11/24/2017,11:35 PM,Still,1
1511548515,11/24/2017,11:35 PM,Still,1
1511548519,11/24/2017,11:35 PM,Still,1
1511548524,11/24/2017,11:35 PM,Still,1
1511548528,11/24/2017,11:35 PM,Still,1
1511548533,11/24/2017,11:35 PM,Still,1
1511548537,11/24/2017,11:35 PM,Still,0.9
1511548537,11/24/2017,11:35 PM,On foot,0.04
1511548537,11/24/2017,11:35 PM,Walking,0.04
1511548537,11/24/2017,11:35 PM,On a bicycle,0.02
1511548537,11/24/2017,11:35 PM,Unknown Activity,0.02
1511548537,11/24/2017,11:35 PM,In a vehicle,0.01
1511548537,11/24/2017,11:35 PM,Running,0.01
1511548542,11/24/2017,11:35 PM,Still,1
1511548546,11/24/2017,11:35 PM,Still,1
1511548551,11/24/2017,11:35 PM,Still,1
1511548555,11/24/2017,11:35 PM,Still,1
1511548560,11/24/2017,11:36 PM,Still,1
1511548564,11/24/2017,11:36 PM,Still,1
1511548569,11/24/2017,11:36 PM,Still,1
1511548573,11/24/2017,11:36 PM,Still,0.88
1511548573,11/24/2017,11:36 PM,On foot,0.04
1511548573,11/24/2017,11:36 PM,Unknown Activity,0.04
1511548573,11/24/2017,11:36 PM,Walking,0.04
1511548573,11/24/2017,11:36 PM,In a vehicle,0.02
1511548573,11/24/2017,11:36 PM,On a bicycle,0.01
1511548578,11/24/2017,11:36 PM,Still,0.65
1511548578,11/24/2017,11:36 PM,In a vehicle,0.12
1511548578,11/24/2017,11:36 PM,On foot,0.1
1511548578,11/24/2017,11:36 PM,Walking,0.1
1511548578,11/24/2017,11:36 PM,On a bicycle,0.03
1511548578,11/24/2017,11:36 PM,Unknown Activity,0.02
1511548582,11/24/2017,11:36 PM,Still,0.86
1511548582,11/24/2017,11:36 PM,In a vehicle,0.04
1511548582,11/24/2017,11:36 PM,On foot,0.03
1511548582,11/24/2017,11:36 PM,Unknown Activity,0.03
1511548582,11/24/2017,11:36 PM,Walking,0.03
1511548582,11/24/2017,11:36 PM,On a bicycle,0.01
1511548587,11/24/2017,11:36 PM,Still,0.89
1511548587,11/24/2017,11:36 PM,On foot,0.06
1511548587,11/24/2017,11:36 PM,Walking,0.06
1511548587,11/24/2017,11:36 PM,Unknown Activity,0.02
1511548587,11/24/2017,11:36 PM,In a vehicle,0.01
1511548587,11/24/2017,11:36 PM,On a bicycle,0.01
1511548591,11/24/2017,11:36 PM,Still,1
1511548596,11/24/2017,11:36 PM,Still,0.91
1511548596,11/24/2017,11:36 PM,On foot,0.04
1511548596,11/24/2017,11:36 PM,Walking,0.04
1511548596,11/24/2017,11:36 PM,On a bicycle,0.02
1511548596,11/24/2017,11:36 PM,Unknown Activity,0.02
1511548596,11/24/2017,11:36 PM,In a vehicle,0.01
1511548600,11/24/2017,11:36 PM,Still,0.83
1511548600,11/24/2017,11:36 PM,On foot,0.07
1511548600,11/24/2017,11:36 PM,Walking,0.07
1511548600,11/24/2017,11:36 PM,In a vehicle,0.05
1511548600,11/24/2017,11:36 PM,Unknown Activity,0.02
1511548600,11/24/2017,11:36 PM,On a bicycle,0.01
1511548605,11/24/2017,11:36 PM,Still,1
1511548609,11/24/2017,11:36 PM,Still,1
1511548614,11/24/2017,11:36 PM,Still,1
1511548618,11/24/2017,11:36 PM,Still,1
1511548623,11/24/2017,11:37 PM,Still,1
1511548627,11/24/2017,11:37 PM,Still,1
1511548632,11/24/2017,11:37 PM,Still,1
1511548637,11/24/2017,11:37 PM,Still,0.89
1511548637,11/24/2017,11:37 PM,On foot,0.05
1511548637,11/24/2017,11:37 PM,Walking,0.05
1511548637,11/24/2017,11:37 PM,Unknown Activity,0.03
1511548637,11/24/2017,11:37 PM,In a vehicle,0.02
1511548637,11/24/2017,11:37 PM,On a bicycle,0.01
1511548641,11/24/2017,11:37 PM,Still,1
1511548646,11/24/2017,11:37 PM,Still,0.87
1511548646,11/24/2017,11:37 PM,On foot,0.07
1511548646,11/24/2017,11:37 PM,Walking,0.07
1511548646,11/24/2017,11:37 PM,In a vehicle,0.02
1511548646,11/24/2017,11:37 PM,Unknown Activity,0.02
1511548646,11/24/2017,11:37 PM,On a bicycle,0.01
1511548650,11/24/2017,11:37 PM,Still,1
1511548655,11/24/2017,11:37 PM,Still,0.79
1511548655,11/24/2017,11:37 PM,In a vehicle,0.07
1511548655,11/24/2017,11:37 PM,On foot,0.04
1511548655,11/24/2017,11:37 PM,Walking,0.04
1511548655,11/24/2017,11:37 PM,On a bicycle,0.02
1511548655,11/24/2017,11:37 PM,Unknown Activity,0.02
1511548659,11/24/2017,11:37 PM,Still,0.95
1511548659,11/24/2017,11:37 PM,Unknown Activity,0.02
1511548659,11/24/2017,11:37 PM,In a vehicle,0.01
1511548659,11/24/2017,11:37 PM,On a bicycle,0.01
1511548659,11/24/2017,11:37 PM,On foot,0.01
1511548659,11/24/2017,11:37 PM,Walking,0.01
1511548664,11/24/2017,11:37 PM,Still,1
1511548668,11/24/2017,11:37 PM,Still,1
1511548673,11/24/2017,11:37 PM,Still,0.83
1511548673,11/24/2017,11:37 PM,On foot,0.08
1511548673,11/24/2017,11:37 PM,Walking,0.08
1511548673,11/24/2017,11:37 PM,In a vehicle,0.04
1511548673,11/24/2017,11:37 PM,On a bicycle,0.02
1511548673,11/24/2017,11:37 PM,Unknown Activity,0.02
1511548677,11/24/2017,11:37 PM,Still,0.97
1511548677,11/24/2017,11:37 PM,Unknown Activity,0.03
1511548681,11/24/2017,11:38 PM,Still,0.92
1511548681,11/24/2017,11:38 PM,Unknown Activity,0.03
1511548681,11/24/2017,11:38 PM,On foot,0.02
1511548681,11/24/2017,11:38 PM,Walking,0.02
1511548681,11/24/2017,11:38 PM,In a vehicle,0.01
1511548681,11/24/2017,11:38 PM,On a bicycle,0.01
1511548686,11/24/2017,11:38 PM,Still,0.61
1511548686,11/24/2017,11:38 PM,On foot,0.38
1511548686,11/24/2017,11:38 PM,Walking,0.38
1511548686,11/24/2017,11:38 PM,Unknown Activity,0.01
1511548690,11/24/2017,11:38 PM,Still,0.88
1511548690,11/24/2017,11:38 PM,In a vehicle,0.03
1511548690,11/24/2017,11:38 PM,On a bicycle,0.02
1511548690,11/24/2017,11:38 PM,On foot,0.02
1511548690,11/24/2017,11:38 PM,Unknown Activity,0.02
1511548690,11/24/2017,11:38 PM,Walking,0.02
1511548695,11/24/2017,11:38 PM,Still,0.94
1511548695,11/24/2017,11:38 PM,On foot,0.05
1511548695,11/24/2017,11:38 PM,Walking,0.05
1511548695,11/24/2017,11:38 PM,Unknown Activity,0.01
1511548699,11/24/2017,11:38 PM,Still,1
1511548704,11/24/2017,11:38 PM,Still,0.89
1511548704,11/24/2017,11:38 PM,On foot,0.07
1511548704,11/24/2017,11:38 PM,Walking,0.07
1511548704,11/24/2017,11:38 PM,Unknown Activity,0.03
1511548704,11/24/2017,11:38 PM,On a bicycle,0.01
1511548708,11/24/2017,11:38 PM,Still,0.95
1511548708,11/24/2017,11:38 PM,Unknown Activity,0.02
1511548708,11/24/2017,11:38 PM,In a vehicle,0.01
1511548708,11/24/2017,11:38 PM,On a bicycle,0.01
1511548708,11/24/2017,11:38 PM,On foot,0.01
1511548708,11/24/2017,11:38 PM,Walking,0.01
1511548713,11/24/2017,11:38 PM,Still,0.77
1511548713,11/24/2017,11:38 PM,In a vehicle,0.09
1511548713,11/24/2017,11:38 PM,Unknown Activity,0.04
1511548713,11/24/2017,11:38 PM,On foot,0.03
1511548713,11/24/2017,11:38 PM,Walking,0.03
1511548713,11/24/2017,11:38 PM,On a bicycle,0.01
1511548717,11/24/2017,11:38 PM,Still,1
1511548721,11/24/2017,11:38 PM,Still,0.45
1511548721,11/24/2017,11:38 PM,In a vehicle,0.27
1511548721,11/24/2017,11:38 PM,Unknown Activity,0.03
1511548721,11/24/2017,11:38 PM,On foot,0.02
1511548721,11/24/2017,11:38 PM,Walking,0.02
1511548721,11/24/2017,11:38 PM,On a bicycle,0.01
1511548725,11/24/2017,11:38 PM,Still,0.5
1511548725,11/24/2017,11:38 PM,In a vehicle,0.22
1511548725,11/24/2017,11:38 PM,On foot,0.1
1511548726,11/24/2017,11:38 PM,Walking,0.1
1511548726,11/24/2017,11:38 PM,Unknown Activity,0.03
1511548726,11/24/2017,11:38 PM,On a bicycle,0.01
1511548738,11/24/2017,11:38 PM,Still,0.55
1511548738,11/24/2017,11:38 PM,Unknown Activity,0.2
1511548738,11/24/2017,11:38 PM,In a vehicle,0.05
1511548738,11/24/2017,11:38 PM,On a bicycle,0.05
1511548738,11/24/2017,11:38 PM,On foot,0.05
1511548738,11/24/2017,11:38 PM,Walking,0.05
1511548739,11/24/2017,11:38 PM,Running,0.05
1511548743,11/24/2017,11:39 PM,Still,1
1511548747,11/24/2017,11:39 PM,Still,1
1511548752,11/24/2017,11:39 PM,Still,1
1511548756,11/24/2017,11:39 PM,Still,0.84
1511548756,11/24/2017,11:39 PM,On foot,0.09
1511548756,11/24/2017,11:39 PM,Walking,0.09
1511548756,11/24/2017,11:39 PM,On a bicycle,0.03
1511548756,11/24/2017,11:39 PM,Unknown Activity,0.03
1511548756,11/24/2017,11:39 PM,In a vehicle,0.01
1511548760,11/24/2017,11:39 PM,Still,1
1511548765,11/24/2017,11:39 PM,Still,1
1511548769,11/24/2017,11:39 PM,Still,1
1511548774,11/24/2017,11:39 PM,Still,1
1511548778,11/24/2017,11:39 PM,Still,1
1511548783,11/24/2017,11:39 PM,Still,1
1511548787,11/24/2017,11:39 PM,Still,1
1511548792,11/24/2017,11:39 PM,Still,1
1511548951,11/24/2017,11:42 PM,Tilting,1
1511548988,11/24/2017,11:43 PM,Still,0.4
1511548988,11/24/2017,11:43 PM,Unknown Activity,0.18
1511548988,11/24/2017,11:43 PM,In a vehicle,0.13
1511548988,11/24/2017,11:43 PM,On foot,0.09
1511548988,11/24/2017,11:43 PM,Walking,0.09
1511548988,11/24/2017,11:43 PM,On a bicycle,0.07
1511548988,11/24/2017,11:43 PM,Running,0.04
1511548993,11/24/2017,11:43 PM,Still,0.57
1511548993,11/24/2017,11:43 PM,In a vehicle,0.17
1511548993,11/24/2017,11:43 PM,On foot,0.1
1511548993,11/24/2017,11:43 PM,Walking,0.1
1511548993,11/24/2017,11:43 PM,Unknown Activity,0.03
1511548993,11/24/2017,11:43 PM,On a bicycle,0.01
1511548997,11/24/2017,11:43 PM,Still,0.6
1511548997,11/24/2017,11:43 PM,In a vehicle,0.21
1511548997,11/24/2017,11:43 PM,On foot,0.07
1511548997,11/24/2017,11:43 PM,Walking,0.07
1511548997,11/24/2017,11:43 PM,Unknown Activity,0.02
1511548997,11/24/2017,11:43 PM,On a bicycle,0.01
1511549178,11/24/2017,11:46 PM,Tilting,1
1511549198,11/24/2017,11:46 PM,Still,0.94
1511549198,11/24/2017,11:46 PM,In a vehicle,0.02
1511549198,11/24/2017,11:46 PM,On foot,0.02
1511549198,11/24/2017,11:46 PM,Walking,0.02
1511549198,11/24/2017,11:46 PM,On a bicycle,0.01
1511549198,11/24/2017,11:46 PM,Unknown Activity,0.01
1511549346,11/24/2017,11:49 PM,Tilting,1
1511549366,11/24/2017,11:49 PM,Tilting,1
1511549366,11/24/2017,11:49 PM,Still,0.92
1511549366,11/24/2017,11:49 PM,On foot,0.04
1511549366,11/24/2017,11:49 PM,Walking,0.04
1511549366,11/24/2017,11:49 PM,In a vehicle,0.02
1511549366,11/24/2017,11:49 PM,On a bicycle,0.01
1511549366,11/24/2017,11:49 PM,Unknown Activity,0.01
1511549547,11/24/2017,11:52 PM,Still,1
1511549728,11/24/2017,11:55 PM,Still,1
1511549905,11/24/2017,11:58 PM,Still,1
1511550052,11/25/2017,12:00 AM,Tilting,1
1511550072,11/25/2017,12:01 AM,Still,0.48
1511550072,11/25/2017,12:01 AM,In a vehicle,0.18
1511550072,11/25/2017,12:01 AM,On foot,0.15
1511550072,11/25/2017,12:01 AM,Walking,0.15
1511550072,11/25/2017,12:01 AM,On a bicycle,0.04
1511550072,11/25/2017,12:01 AM,Unknown Activity,0.02
1511550077,11/25/2017,12:01 AM,Still,0.72
1511550077,11/25/2017,12:01 AM,In a vehicle,0.11
1511550077,11/25/2017,12:01 AM,On foot,0.04
1511550077,11/25/2017,12:01 AM,Walking,0.04
1511550077,11/25/2017,12:01 AM,Unknown Activity,0.03
1511550077,11/25/2017,12:01 AM,On a bicycle,0.01
1511550087,11/25/2017,12:01 AM,Still,1
1511550101,11/25/2017,12:01 AM,Tilting,1
1511550126,11/25/2017,12:02 AM,On foot,0.35
1511550126,11/25/2017,12:02 AM,Walking,0.35
1511550126,11/25/2017,12:02 AM,Still,0.26
1511550126,11/25/2017,12:02 AM,In a vehicle,0.12
1511550126,11/25/2017,12:02 AM,Unknown Activity,0.12
1511550126,11/25/2017,12:02 AM,On a bicycle,0.04
1511550126,11/25/2017,12:02 AM,Running,0.03
1511550152,11/25/2017,12:02 AM,Tilting,1
1511550152,11/25/2017,12:02 AM,Still,0.49
1511550152,11/25/2017,12:02 AM,In a vehicle,0.15
1511550152,11/25/2017,12:02 AM,Unknown Activity,0.12
1511550152,11/25/2017,12:02 AM,On foot,0.09
1511550152,11/25/2017,12:02 AM,Walking,0.09
1511550152,11/25/2017,12:02 AM,On a bicycle,0.03
1511550152,11/25/2017,12:02 AM,Running,0.03
1511550156,11/25/2017,12:02 AM,Still,1
1511550161,11/25/2017,12:02 AM,Still,1
1511550166,11/25/2017,12:02 AM,Still,1
1511550170,11/25/2017,12:02 AM,Still,1
1511550175,11/25/2017,12:02 AM,Still,1
1511550180,11/25/2017,12:03 AM,Still,1
1511550183,11/25/2017,12:03 AM,Still,1
1511550188,11/25/2017,12:03 AM,Still,1
1511550192,11/25/2017,12:03 AM,Still,1
1511550197,11/25/2017,12:03 AM,Still,1
1511550202,11/25/2017,12:03 AM,Still,1
1511550206,11/25/2017,12:03 AM,Still,1
1511550211,11/25/2017,12:03 AM,Still,1
1511550215,11/25/2017,12:03 AM,Still,1
1511550220,11/25/2017,12:03 AM,Still,1
1511550224,11/25/2017,12:03 AM,Still,1
1511550229,11/25/2017,12:03 AM,Still,1
1511550233,11/25/2017,12:03 AM,Still,1
1511550238,11/25/2017,12:03 AM,Still,1
1511550242,11/25/2017,12:04 AM,Still,1
1511550247,11/25/2017,12:04 AM,Still,1
1511550251,11/25/2017,12:04 AM,Still,1
1511550255,11/25/2017,12:04 AM,Still,0.76
1511550255,11/25/2017,12:04 AM,In a vehicle,0.08
1511550255,11/25/2017,12:04 AM,On foot,0.08
1511550255,11/25/2017,12:04 AM,Walking,0.08
1511550255,11/25/2017,12:04 AM,Unknown Activity,0.03
1511550255,11/25/2017,12:04 AM,On a bicycle,0.01
1511550259,11/25/2017,12:04 AM,Still,0.83
1511550259,11/25/2017,12:04 AM,In a vehicle,0.05
1511550259,11/25/2017,12:04 AM,On foot,0.05
1511550259,11/25/2017,12:04 AM,Walking,0.05
1511550259,11/25/2017,12:04 AM,Unknown Activity,0.04
1511550259,11/25/2017,12:04 AM,On a bicycle,0.02
1511550263,11/25/2017,12:04 AM,Still,1
1511550268,11/25/2017,12:04 AM,Still,1
1511550272,11/25/2017,12:04 AM,Still,1
1511550277,11/25/2017,12:04 AM,Still,1
1511550281,11/25/2017,12:04 AM,Still,1
1511550286,11/25/2017,12:04 AM,Still,1
1511550291,11/25/2017,12:04 AM,Still,1
1511550295,11/25/2017,12:04 AM,Still,1
1511550300,11/25/2017,12:05 AM,Still,1
1511550304,11/25/2017,12:05 AM,Still,1
1511550309,11/25/2017,12:05 AM,Still,1
1511550313,11/25/2017,12:05 AM,Still,1
1511550318,11/25/2017,12:05 AM,Still,1
1511550322,11/25/2017,12:05 AM,Still,1
1511550327,11/25/2017,12:05 AM,Still,1
1511550331,11/25/2017,12:05 AM,Still,1
1511550336,11/25/2017,12:05 AM,Still,1
1511550340,11/25/2017,12:05 AM,Still,1
1511550345,11/25/2017,12:05 AM,Still,1
1511550349,11/25/2017,12:05 AM,Still,1
1511550354,11/25/2017,12:05 AM,Still,1
1511550358,11/25/2017,12:05 AM,Still,1
1511550363,11/25/2017,12:06 AM,Still,1
1511550367,11/25/2017,12:06 AM,Still,1
1511550372,11/25/2017,12:06 AM,Still,1
1511550376,11/25/2017,12:06 AM,Still,1
1511550381,11/25/2017,12:06 AM,Still,1
1511550385,11/25/2017,12:06 AM,Still,1
1511550390,11/25/2017,12:06 AM,Still,1
1511550394,11/25/2017,12:06 AM,Still,1
1511550398,11/25/2017,12:06 AM,Still,1
1511550402,11/25/2017,12:06 AM,Still,1
1511550407,11/25/2017,12:06 AM,Still,1
1511550411,11/25/2017,12:06 AM,Still,1
1511550416,11/25/2017,12:06 AM,Still,1
1511550421,11/25/2017,12:07 AM,Still,1
1511550425,11/25/2017,12:07 AM,Still,1
1511550430,11/25/2017,12:07 AM,Still,1
1511550434,11/25/2017,12:07 AM,Still,1
1511550439,11/25/2017,12:07 AM,Still,1
1511550443,11/25/2017,12:07 AM,Still,1
1511550448,11/25/2017,12:07 AM,Still,1
1511550452,11/25/2017,12:07 AM,Still,1
1511550457,11/25/2017,12:07 AM,Still,1
1511550461,11/25/2017,12:07 AM,Still,1
1511550466,11/25/2017,12:07 AM,Still,1
1511550470,11/25/2017,12:07 AM,Still,1
1511550475,11/25/2017,12:07 AM,Still,1
1511550479,11/25/2017,12:07 AM,Still,1
1511550484,11/25/2017,12:08 AM,Still,1
1511550488,11/25/2017,12:08 AM,Still,1
1511550493,11/25/2017,12:08 AM,Still,1
1511550497,11/25/2017,12:08 AM,Still,1
1511550502,11/25/2017,12:08 AM,Still,1
1511550506,11/25/2017,12:08 AM,Still,1
1511550511,11/25/2017,12:08 AM,Still,1
1511550515,11/25/2017,12:08 AM,Still,0.75
1511550515,11/25/2017,12:08 AM,In a vehicle,0.08
1511550515,11/25/2017,12:08 AM,On foot,0.08
1511550515,11/25/2017,12:08 AM,Walking,0.08
1511550515,11/25/2017,12:08 AM,On a bicycle,0.03
1511550515,11/25/2017,12:08 AM,Unknown Activity,0.03
1511550520,11/25/2017,12:08 AM,Still,0.79
1511550520,11/25/2017,12:08 AM,In a vehicle,0.06
1511550520,11/25/2017,12:08 AM,On a bicycle,0.06
1511550520,11/25/2017,12:08 AM,On foot,0.04
1511550520,11/25/2017,12:08 AM,Walking,0.04
1511550520,11/25/2017,12:08 AM,Unknown Activity,0.03
1511550524,11/25/2017,12:08 AM,Still,0.86
1511550524,11/25/2017,12:08 AM,In a vehicle,0.04
1511550524,11/25/2017,12:08 AM,On foot,0.04
1511550524,11/25/2017,12:08 AM,Walking,0.04
1511550524,11/25/2017,12:08 AM,Unknown Activity,0.03
1511550524,11/25/2017,12:08 AM,On a bicycle,0.01
1511550529,11/25/2017,12:08 AM,Still,0.83
1511550529,11/25/2017,12:08 AM,On foot,0.09
1511550529,11/25/2017,12:08 AM,Walking,0.09
1511550529,11/25/2017,12:08 AM,In a vehicle,0.03
1511550529,11/25/2017,12:08 AM,On a bicycle,0.02
1511550529,11/25/2017,12:08 AM,Unknown Activity,0.02
1511550533,11/25/2017,12:08 AM,Still,0.84
1511550533,11/25/2017,12:08 AM,On a bicycle,0.05
1511550533,11/25/2017,12:08 AM,On foot,0.05
1511550533,11/25/2017,12:08 AM,Walking,0.05
1511550533,11/25/2017,12:08 AM,Unknown Activity,0.03
1511550533,11/25/2017,12:08 AM,In a vehicle,0.02
1511550538,11/25/2017,12:08 AM,Still,1
1511550542,11/25/2017,12:09 AM,Still,1
1511550547,11/25/2017,12:09 AM,Still,1
1511550552,11/25/2017,12:09 AM,Still,1
1511550556,11/25/2017,12:09 AM,Still,1
1511550561,11/25/2017,12:09 AM,Still,0.75
1511550561,11/25/2017,12:09 AM,On foot,0.12
1511550561,11/25/2017,12:09 AM,Walking,0.12
1511550561,11/25/2017,12:09 AM,In a vehicle,0.07
1511550561,11/25/2017,12:09 AM,Unknown Activity,0.03
1511550561,11/25/2017,12:09 AM,On a bicycle,0.02
1511550565,11/25/2017,12:09 AM,Still,1
1511550570,11/25/2017,12:09 AM,Still,1
1511550574,11/25/2017,12:09 AM,Still,1
1511550579,11/25/2017,12:09 AM,Still,1
1511550583,11/25/2017,12:09 AM,Still,1
1511550588,11/25/2017,12:09 AM,Still,1
1511550592,11/25/2017,12:09 AM,Still,1
1511550597,11/25/2017,12:09 AM,Still,1
1511550601,11/25/2017,12:10 AM,Still,1
1511550606,11/25/2017,12:10 AM,Still,1
1511550610,11/25/2017,12:10 AM,Still,1
1511550615,11/25/2017,12:10 AM,Still,1
1511550619,11/25/2017,12:10 AM,Still,1
1511550624,11/25/2017,12:10 AM,Still,1
1511550629,11/25/2017,12:10 AM,Still,1
1511550633,11/25/2017,12:10 AM,Still,1
1511550638,11/25/2017,12:10 AM,Still,1
1511550819,11/25/2017,12:13 AM,Tilting,1
1511550840,11/25/2017,12:14 AM,Still,1
1511551020,11/25/2017,12:17 AM,Still,1
1511551202,11/25/2017,12:20 AM,Still,1
1511551383,11/25/2017,12:23 AM,Tilting,1
1511551404,11/25/2017,12:23 AM,Still,1
1511551585,11/25/2017,12:26 AM,Still,1
1511551699,11/25/2017,12:28 AM,Tilting,1
1511551728,11/25/2017,12:28 AM,Still,0.78
1511551728,11/25/2017,12:28 AM,Unknown Activity,0.1
1511551728,11/25/2017,12:28 AM,In a vehicle,0.03
1511551728,11/25/2017,12:28 AM,On a bicycle,0.03
1511551728,11/25/2017,12:28 AM,On foot,0.03
1511551728,11/25/2017,12:28 AM,Walking,0.03
1511551728,11/25/2017,12:28 AM,Running,0.03
1511551908,11/25/2017,12:31 AM,Still,1
1511552090,11/25/2017,12:34 AM,Still,1
1511552271,11/25/2017,12:37 AM,Still,1
1511552452,11/25/2017,12:40 AM,Still,1
1511552632,11/25/2017,12:43 AM,Still,1
1511552730,11/25/2017,12:45 AM,Still,1
1511552733,11/25/2017,12:45 AM,Still,1
1511552749,11/25/2017,12:45 AM,Still,1
1511552930,11/25/2017,12:48 AM,Still,1
1511553111,11/25/2017,12:51 AM,Still,1
1511553188,11/25/2017,12:53 AM,Tilting,1
1511553208,11/25/2017,12:53 AM,Still,0.57
1511553208,11/25/2017,12:53 AM,In a vehicle,0.15
1511553208,11/25/2017,12:53 AM,On foot,0.12
1511553208,11/25/2017,12:53 AM,Walking,0.12
1511553208,11/25/2017,12:53 AM,On a bicycle,0.03
1511553208,11/25/2017,12:53 AM,Unknown Activity,0.03
1511553213,11/25/2017,12:53 AM,Still,0.54
1511553213,11/25/2017,12:53 AM,On foot,0.2
1511553213,11/25/2017,12:53 AM,Walking,0.2
1511553213,11/25/2017,12:53 AM,In a vehicle,0.13
1511553213,11/25/2017,12:53 AM,On a bicycle,0.05
1511553213,11/25/2017,12:53 AM,Unknown Activity,0.04
1511553226,11/25/2017,12:53 AM,Still,0.39
1511553226,11/25/2017,12:53 AM,Unknown Activity,0.22
1511553226,11/25/2017,12:53 AM,On foot,0.11
1511553226,11/25/2017,12:53 AM,Walking,0.11
1511553226,11/25/2017,12:53 AM,In a vehicle,0.1
1511553226,11/25/2017,12:53 AM,On a bicycle,0.07
1511553226,11/25/2017,12:53 AM,Running,0.05
1511553230,11/25/2017,12:53 AM,Still,0.34
1511553230,11/25/2017,12:53 AM,In a vehicle,0.3
1511553230,11/25/2017,12:53 AM,On foot,0.15
1511553230,11/25/2017,12:53 AM,Walking,0.15
1511553230,11/25/2017,12:53 AM,On a bicycle,0.1
1511553230,11/25/2017,12:53 AM,Unknown Activity,0.03
1511553235,11/25/2017,12:53 AM,Still,0.38
1511553235,11/25/2017,12:53 AM,On foot,0.26
1511553235,11/25/2017,12:53 AM,Walking,0.26
1511553235,11/25/2017,12:53 AM,In a vehicle,0.16
1511553235,11/25/2017,12:53 AM,On a bicycle,0.03
1511553235,11/25/2017,12:53 AM,Unknown Activity,0.03
1511553239,11/25/2017,12:53 AM,Still,0.4
1511553239,11/25/2017,12:53 AM,On foot,0.2
1511553239,11/25/2017,12:53 AM,Walking,0.2
1511553239,11/25/2017,12:53 AM,In a vehicle,0.19
1511553239,11/25/2017,12:53 AM,On a bicycle,0.05
1511553239,11/25/2017,12:53 AM,Unknown Activity,0.03
1511553244,11/25/2017,12:54 AM,Still,0.55
1511553244,11/25/2017,12:54 AM,In a vehicle,0.15
1511553244,11/25/2017,12:54 AM,On foot,0.11
1511553244,11/25/2017,12:54 AM,Walking,0.11
1511553244,11/25/2017,12:54 AM,On a bicycle,0.05
1511553244,11/25/2017,12:54 AM,Unknown Activity,0.03
1511553248,11/25/2017,12:54 AM,Still,0.62
1511553248,11/25/2017,12:54 AM,In a vehicle,0.17
1511553248,11/25/2017,12:54 AM,On foot,0.04
1511553248,11/25/2017,12:54 AM,Walking,0.04
1511553248,11/25/2017,12:54 AM,On a bicycle,0.03
1511553248,11/25/2017,12:54 AM,Unknown Activity,0.02
1511553429,11/25/2017,12:57 AM,Tilting,1
1511553450,11/25/2017,12:57 AM,Still,0.73
1511553450,11/25/2017,12:57 AM,In a vehicle,0.1
1511553450,11/25/2017,12:57 AM,On foot,0.06
1511553450,11/25/2017,12:57 AM,Walking,0.06
1511553450,11/25/2017,12:57 AM,Unknown Activity,0.04
1511553450,11/25/2017,12:57 AM,On a bicycle,0.02
1511553511,11/25/2017,12:58 AM,Tilting,1
1511553541,11/25/2017,12:59 AM,Still,0.45
1511553541,11/25/2017,12:59 AM,On foot,0.22
1511553541,11/25/2017,12:59 AM,Walking,0.22
1511553541,11/25/2017,12:59 AM,Unknown Activity,0.13
1511553541,11/25/2017,12:59 AM,In a vehicle,0.07
1511553541,11/25/2017,12:59 AM,On a bicycle,0.05
1511553541,11/25/2017,12:59 AM,Running,0.03
